latitude;longitude;descr_cat_veh;descr_agglo;descr_athmo;description_intersection;age;descr_grav;descr_motif_traj;descr_type_col
45.5167;4.96667;2;1;2;1;61;2;1;5
45.05;5.66667;2;1;2;1;89;2;2;5
49.7167;1.5;2;1;1;1;66;2;2;5
49.2667;1.88333;1;1;2;1;71;2;2;5
48.6167;6.16667;2;1;1;1;59;2;1;5
49.3833;2.4;2;1;2;1;73;2;1;5
49.2667;1.88333;2;1;2;1;84;2;2;5
49.2667;1.88333;1;1;2;1;70;2;1;5
48.9833;2.61667;2;1;2;1;42;2;1;5
48.85;2.65;2;1;1;1;61;2;2;5
48.7333;2.33333;1;1;2;1;36;2;2;5
48.7333;2.33333;1;1;2;1;36;2;2;5
48.7;2.3;2;1;2;1;41;2;1;5
48.7167;2.25;2;1;1;1;39;2;2;5
48.7167;2.25;1;1;1;1;58;2;2;5
48.6333;2.5;2;1;2;1;46;2;2;5
48.65;2.41667;1;1;2;1;39;2;1;5
48.7;2.3;2;1;2;1;44;2;2;5
48.7;2.3;2;1;2;1;44;2;1;5
48.65;2.41667;1;1;2;1;43;2;1;5
48.7;2.45;1;1;2;1;52;2;1;5
48.6333;2.33333;1;1;2;1;38;2;1;5
48.7;2.3;2;1;2;1;54;2;1;5
48.7;2.3;2;1;2;1;49;2;1;5
48.7333;2.28333;2;1;1;1;36;2;1;5
47.2333;0.05;2;1;2;2;85;2;2;5
47.2333;0.05;2;1;2;2;36;2;1;5
48.5333;7.71667;2;1;2;1;47;2;1;5
48.5833;7.75;2;1;1;1;48;2;1;5
48.5833;7.75;2;1;1;1;61;2;1;5
48.5833;7.75;2;1;2;1;45;2;2;5
48.5167;7.56667;2;1;2;1;91;2;2;5
48.5167;7.56667;2;1;2;1;51;2;2;5
48.25;7.4;2;1;1;1;61;2;2;5
48.25;7.4;2;1;1;1;63;2;2;5
47.2667;-1.61667;2;1;2;1;38;2;1;6
45.2;6.71667;2;1;1;1;58;2;1;6
48.5833;7.75;2;2;2;2;38;2;1;5
48.5833;7.75;2;2;2;2;40;2;2;5
48.5833;7.75;2;2;2;2;41;2;2;5
48.5833;7.75;2;2;2;2;43;2;2;5
49.4333;1.08333;2;2;2;1;62;2;1;5
49.5;0.133333;2;2;2;2;36;2;2;5
49.9333;1.08333;2;2;2;2;76;2;2;5
49.9333;1.08333;2;2;2;2;63;2;1;5
49.9333;1.08333;2;2;2;2;90;2;1;5
49.9333;1.08333;2;2;2;2;81;2;1;5
49.9333;1.08333;2;2;2;1;35;2;2;5
49.9333;1.08333;2;2;2;1;50;2;1;5
49.4333;1.08333;2;2;2;1;37;2;2;5
48.65;6.18333;2;2;1;1;32;2;1;5
48.65;6.18333;2;2;1;1;32;2;1;5
48.85;2.15;1;2;2;1;45;2;1;5
49.0;1.81667;2;2;1;2;34;2;2;5
49.0;1.91667;2;2;1;2;50;2;1;5
50.4833;3.01667;2;2;1;1;77;2;2;5
50.4833;3.01667;2;2;1;1;56;2;2;5
50.4833;3.01667;2;2;1;1;22;2;2;5
50.4833;3.01667;2;2;1;1;20;2;2;5
50.4833;3.01667;2;2;1;1;48;2;2;5
50.3833;2.9;2;2;1;2;39;2;2;5
50.4333;2.86667;2;2;2;2;59;2;2;5
46.15;4.11667;1;2;2;1;57;2;2;5
43.6;1.43333;1;2;2;2;37;2;1;5
49.1333;6.16667;2;2;1;1;22;2;1;5
49.1333;6.16667;2;2;1;1;51;2;1;5
49.1333;6.16667;2;2;1;1;30;2;1;5
49.1333;6.16667;2;2;1;1;64;2;2;5
49.1333;6.16667;2;2;1;2;67;2;1;5
49.3667;6.16667;2;2;1;1;70;2;2;5
49.3667;6.16667;2;2;1;1;36;2;2;5
49.3667;6.16667;2;2;1;1;37;2;2;5
49.3667;6.16667;2;2;1;1;51;2;2;5
49.3667;6.16667;2;2;1;1;31;2;2;5
49.3667;6.16667;2;2;1;1;31;2;2;5
48.7333;7.05;2;2;2;1;33;2;2;5
48.7333;7.05;2;2;2;1;69;2;2;5
49.3667;6.16667;2;2;2;1;60;2;2;5
48.0833;-1.68333;2;2;2;2;37;2;1;5
48.0833;-1.68333;2;2;2;2;38;2;1;5
43.1167;5.93333;2;2;2;1;37;2;1;5
43.1167;5.93333;1;2;2;2;24;2;2;5
49.5;0.133333;2;2;2;1;51;2;1;5
49.5;0.133333;1;2;2;1;77;2;1;5
45.7;4.86667;2;2;2;1;44;2;2;5
49.3;-0.066667;2;2;2;1;48;2;1;5
48.5833;7.75;2;2;2;2;35;2;2;5
48.6833;6.21667;2;2;2;1;49;2;1;5
48.6833;6.21667;2;2;2;1;35;2;1;5
48.7;6.21667;1;2;2;2;41;2;2;5
49.5167;5.76667;2;2;2;2;63;2;1;5
46.0367;4.06889;2;2;2;2;97;2;2;5
45.4333;4.4;2;2;1;1;68;2;1;5
49.8667;1.06667;1;2;1;1;30;2;1;5
45.6917;4.93333;1;2;1;2;53;2;1;5
48.6333;2.33333;2;2;1;1;42;2;2;5
48.6333;2.45;2;2;1;1;38;2;1;5
48.6333;2.45;2;2;2;1;63;2;2;5
48.6333;2.45;2;2;2;1;38;2;2;5
48.6167;2.31667;2;2;1;1;50;2;2;5
48.6167;2.31667;2;2;1;1;20;2;2;5
48.7;2.5;2;2;2;1;42;2;1;5
48.7;2.5;2;2;2;1;47;2;1;5
48.7;2.5;2;2;2;1;68;2;1;5
45.7167;5.95;2;2;2;1;41;1;1;6
45.7167;0.116667;2;1;2;2;49;1;1;6
48.2333;-3.31667;2;1;2;2;100;1;1;6
49.9;3.06667;2;1;1;1;71;1;2;6
44.6353;3.47917;2;1;2;1;74;1;2;6
49.5514;2.7525;2;1;2;1;24;1;2;6
43.9167;4.21667;2;1;2;1;40;1;2;6
45.3333;4.25;2;1;2;1;34;1;2;6
48.2333;4.08333;2;1;1;1;44;1;1;6
48.05;-1.33333;2;1;2;1;74;1;2;6
48.0434;0.342501;1;1;2;1;44;1;1;6
47.4667;0.016667;2;1;1;1;49;1;2;6
44.0333;4.48333;2;1;2;1;37;1;1;6
43.9667;4.18333;1;1;2;1;37;1;2;6
42.6833;2.88333;2;2;2;1;57;1;1;6
42.6833;2.88333;2;2;2;1;39;1;2;6
48.5;-2.71667;2;2;1;2;99;1;1;6
48.7333;-3.46667;2;2;1;2;56;1;1;6
48.5167;-2.78333;1;2;2;2;33;1;2;6
48.0;-4.1;2;2;2;1;68;1;2;6
47.9667;-3.83333;2;2;1;2;49;1;1;6
46.6667;-1.43333;1;2;1;1;40;1;1;6
46.6667;-1.43333;2;2;1;1;56;1;1;6
43.7833;-0.65;2;2;2;1;53;1;1;6
49.0833;1.48333;2;2;1;2;44;1;2;6
49.3;1.16667;2;2;2;1;89;1;2;6
44.0833;2.71667;2;2;1;1;42;1;1;6
44.5833;2.23333;1;2;2;1;64;1;1;6
43.9592;2.88722;2;2;2;1;54;1;2;6
47.5333;6.05;2;2;2;1;36;1;2;6
47.2167;-1.55;1;2;1;1;43;1;1;6
47.2167;-1.55;2;2;1;2;75;1;2;6
47.2167;-1.55;2;2;2;1;36;1;2;6
47.2167;-1.55;2;2;2;1;66;1;1;6
47.2167;-1.55;2;2;2;1;92;1;2;6
47.9167;1.9;2;2;2;1;69;1;1;6
47.9167;1.9;2;2;2;1;34;1;1;6
47.9167;1.9;1;2;2;1;35;1;1;6
48.0;2.75;2;2;1;2;35;1;2;6
47.8667;1.9;2;2;2;1;65;1;1;6
49.7167;2.88333;2;2;1;1;50;1;1;6
49.7167;2.88333;2;2;1;2;54;1;1;6
49.4167;1.91667;2;2;1;1;50;1;1;6
49.4167;2.83333;2;2;2;1;65;1;1;6
49.3;2.6;2;2;1;1;57;1;1;6
49.65;2.26667;2;2;2;1;48;1;1;6
49.4167;2.83333;2;2;1;1;35;1;2;6
43.65;-0.383333;2;1;1;2;34;3;1;6
49.2167;0.85;2;1;1;1;61;3;1;6
47.8653;2.66056;2;1;1;1;57;3;1;6
49.2833;2.68333;2;1;1;1;58;3;1;6
49.2833;2.68333;2;1;1;1;52;3;1;6
49.3667;1.93333;2;1;2;1;39;3;2;6
49.4167;2.15;2;1;2;1;67;3;1;6
49.4833;2.95;2;1;2;1;56;3;2;6
48.2167;1.4;2;1;1;1;41;3;2;6
48.5167;3.86667;1;1;1;1;54;3;1;6
43.5667;2.225;1;1;2;1;66;3;1;6
43.7333;1.71667;2;1;1;1;38;3;1;6
43.45;2.06667;2;1;2;1;68;3;1;6
44.0333;4.08333;2;1;2;1;38;3;1;6
47.2;-1.56667;2;2;2;1;39;3;2;6
49.6487;2.62056;2;2;2;1;37;3;1;6
45.6;5.63333;2;2;2;2;45;3;2;6
42.6167;2.93333;2;1;2;1;66;3;2;6
45.3833;-0.2;1;1;2;1;37;3;1;6
45.7167;0.116667;1;1;2;2;31;3;2;6
48.1167;-4.11667;2;1;1;1;33;3;2;6
47.8333;-4.28333;2;1;2;1;61;3;2;6
44.2333;-0.983333;2;1;2;1;35;3;2;6
48.95;0.516667;2;1;2;1;43;3;2;6
47.2167;-1.55;1;1;2;1;43;3;1;6
47.7167;1.93333;2;1;2;1;33;3;2;6
47.7;2.01667;2;1;1;1;49;3;1;6
47.7167;2.58333;2;1;2;1;45;3;1;6
47.7;2.63333;2;1;1;1;33;3;2;6
49.9167;1.88333;2;1;1;1;40;3;1;6
49.6487;2.62056;2;1;2;1;55;3;1;6
49.9;3.06667;2;1;1;1;65;3;2;6
44.7833;3.38333;2;1;1;2;53;3;1;6
46.7667;1.71667;2;1;1;1;36;3;1;6
46.8;1.63333;2;1;1;1;34;3;1;6
46.8;1.63333;2;1;1;1;71;3;1;6
49.55;3.0;2;1;2;1;46;3;1;6
49.3667;1.93333;2;1;2;1;38;3;2;6
49.3667;2.11667;2;1;1;1;43;3;1;6
49.3667;2.51667;2;1;2;1;49;3;2;6
48.6;1.65;1;1;2;1;39;3;2;6
43.9667;3.85;2;1;2;1;59;3;2;6
44.2167;4.03333;2;1;1;1;49;3;1;6
45.05;3.41667;2;1;2;1;96;3;1;6
45.2167;4.15;2;1;1;1;34;3;1;6
47.8667;7.45;2;1;1;1;43;3;2;6
47.55;7.16667;2;1;2;1;82;3;2;6
47.7;7.21667;2;1;1;1;54;3;2;6
48.15;7.16667;1;1;2;1;47;3;2;6
47.85;7.3;2;1;1;1;40;3;2;6
49.1667;-0.05;2;1;1;1;52;3;2;6
49.2333;-0.933333;2;1;1;1;50;3;1;6
43.5;2.4;1;1;1;2;52;3;2;6
43.45;2.06667;2;1;2;1;72;3;2;6
43.6667;2.35;2;1;2;1;33;3;2;6
43.5667;2.01667;1;1;2;1;58;3;1;6
43.7833;1.66667;2;1;2;1;70;3;1;6
48.0434;0.342501;1;1;2;1;49;3;1;6
48.1167;-1.51667;2;1;1;1;33;3;1;6
47.2;-0.283333;2;1;2;1;48;3;2;6
47.3833;0.083333;1;1;2;1;43;3;1;6
44.0333;4.38333;2;1;2;1;35;3;2;6
44.0167;4.7;2;1;1;1;38;3;2;6
43.9167;4.55;1;1;1;1;58;3;1;6
43.75;4.26667;2;1;1;1;35;3;2;6
46.9333;-1.51667;1;2;1;1;52;3;1;6
46.45;-1.25;2;2;2;1;60;3;2;6
49.2167;1.16667;1;2;1;2;37;3;1;6
47.45;5.58333;2;2;2;1;34;3;2;6
47.9167;1.86667;2;2;2;1;46;3;1;6
48.0;2.75;2;2;1;2;34;3;2;6
44.1667;2.95;2;1;1;2;94;2;2;6
47.9833;2.7;2;1;2;1;34;2;2;6
49.5514;2.7525;2;1;2;1;57;2;2;6
49.5514;2.7525;2;1;2;1;27;2;2;6
47.4333;1.3;1;1;1;1;73;2;1;6
48.4833;1.58333;1;1;1;1;39;2;1;6
48.0167;7.38333;2;1;1;1;60;2;2;6
48.5333;-1.56667;2;1;2;1;37;2;1;6
44.05;4.7;2;1;2;1;37;2;1;6
44.1739;4.10917;1;1;2;1;40;2;2;6
48.5167;-2.78333;1;2;2;1;26;2;2;6
48.5167;-2.78333;1;2;1;1;39;2;2;6
49.0833;1.48333;2;2;2;1;41;2;2;6
49.0833;1.48333;2;2;1;2;25;2;2;6
49.0833;1.48333;2;2;1;2;60;2;2;6
47.2167;-1.55;1;2;1;1;57;2;1;6
47.7;2.63333;2;2;1;1;45;2;1;6
48.0;2.75;2;2;1;2;29;2;2;6
48.0;2.75;2;2;1;2;35;2;1;6
48.0;2.75;2;2;1;2;42;2;2;6
47.9833;2.7;2;2;2;1;39;2;1;6
47.6;2.01667;2;2;2;1;72;1;2;6
48.7333;1.36667;2;2;2;2;35;1;1;6
48.45;1.25;1;2;2;1;47;1;1;6
44.125;3.75833;2;2;1;1;58;1;2;6
44.125;3.75833;2;2;2;1;89;1;2;6
44.125;3.75833;2;2;2;1;90;1;2;6
44.125;3.75833;2;2;2;1;37;1;2;6
44.1167;4.21667;2;2;2;1;39;1;2;6
44.125;3.75833;1;2;1;2;65;1;2;6
45.2833;4.16667;2;2;2;1;34;1;1;6
45.2833;4.16667;1;2;2;1;59;1;1;6
47.75;7.33333;2;2;2;2;85;1;2;6
47.75;7.33333;2;2;2;2;83;1;1;6
47.75;7.33333;1;2;2;1;61;1;1;6
47.75;7.33333;1;2;2;1;92;1;2;6
47.75;7.33333;2;2;2;1;62;1;2;6
47.75;7.33333;2;2;2;1;66;1;1;6
47.75;7.33333;2;2;2;1;91;1;2;6
48.05;7.1;2;2;2;1;46;1;2;6
47.6833;7.5;2;2;1;1;33;1;1;6
48.3;4.08333;1;2;2;1;46;1;1;6
49.1833;-0.35;2;2;2;2;64;1;1;6
49.1833;-0.35;2;2;2;1;41;1;2;6
49.1667;-0.416667;2;2;2;1;74;1;1;6
49.1667;-0.316667;2;2;2;1;63;1;2;6
49.1667;-0.316667;2;2;2;1;57;1;2;6
49.1833;-0.35;2;2;2;2;85;1;1;6
48.85;-0.55;2;2;2;2;76;1;2;6
49.15;0.233333;2;2;2;1;95;1;2;6
49.1;1.45;2;2;1;2;40;1;1;6
49.1;1.45;1;2;1;2;33;1;2;6
49.0833;1.48333;2;2;2;2;31;1;1;6
49.0833;1.48333;2;2;2;2;71;1;2;6
43.5667;2.01667;1;2;1;1;76;1;2;6
43.7667;2.0;1;2;1;1;43;1;1;6
48.5333;-1.85;2;2;1;1;84;1;2;6
48.35;-1.2;1;2;2;1;66;1;1;6
48.0833;-1.68333;2;2;1;2;35;1;1;6
48.0833;-1.68333;2;2;1;1;67;1;1;6
48.0833;-1.68333;1;2;2;1;45;1;1;6
48.0833;-1.68333;2;2;2;1;81;1;1;6
48.0833;-1.68333;2;2;1;1;53;1;1;6
47.2667;-0.083333;2;2;2;1;75;1;1;6
49.4167;2.83333;2;2;2;1;83;1;2;6
43.8333;4.35;2;2;2;1;48;1;1;6
43.8333;4.35;2;2;2;1;52;1;2;6
43.8333;4.35;2;2;1;1;55;1;1;6
43.8333;4.35;2;2;2;2;40;1;1;6
44.2167;4.03333;1;2;2;1;51;1;1;6
44.25;4.65;2;2;2;1;57;1;1;6
43.1167;5.8;2;1;2;1;33;1;2;6
43.3;6.08333;2;1;2;1;34;1;2;6
43.1;5.88333;2;1;2;1;55;1;1;6
43.1;5.88333;1;1;2;1;35;1;2;6
45.0333;0.366667;2;1;1;1;36;1;2;6
46.4;0.35;2;1;1;1;36;1;1;6
49.1667;5.8;2;1;1;1;70;1;1;6
49.5167;5.76667;2;1;1;1;39;1;2;6
49.5167;5.76667;2;1;1;1;61;1;2;6
48.6833;6.15;2;1;2;1;71;1;2;6
45.1333;3.81667;2;1;1;1;35;1;2;6
49.175;4.22223;2;1;1;1;52;1;1;6
49.15;0.783333;1;1;2;1;64;1;1;6
46.0667;6.3;2;1;2;1;68;1;1;6
45.9;6.71667;1;1;1;1;51;1;2;6
44.6167;1.51667;2;1;1;1;52;1;1;6
45.05;3.76667;2;1;2;1;35;1;1;6
45.5167;0.65;2;1;2;1;42;1;1;6
48.4833;4.11667;2;1;2;1;48;1;1;6
48.4833;4.11667;1;1;2;1;69;1;1;6
49.1333;2.3;1;1;1;1;69;1;1;6
43.5667;3.9;2;1;1;1;62;1;2;6
48.1167;5.13333;2;1;1;1;33;1;2;6
43.6;1.43333;2;1;2;1;40;1;2;6
43.6;1.43333;2;1;1;1;34;1;2;6
47.35;-1.28333;1;1;1;1;49;1;1;6
45.5;1.53333;2;1;2;1;55;1;2;6
48.75;1.48333;2;1;1;1;52;1;2;6
49.5;5.78333;2;1;2;2;46;1;2;6
49.5167;5.76667;2;1;2;1;34;1;2;6
48.4;6.13333;2;1;1;1;37;1;1;6
46.2;2.15;2;1;2;1;69;1;1;6
42.6833;2.88333;1;1;2;1;31;1;2;6
49.0167;4.06667;2;1;1;1;53;1;1;6
49.45;2.6;2;1;2;2;73;1;2;6
49.45;2.6;2;1;2;2;36;1;2;6
49.2167;2.61667;2;1;2;1;26;1;2;6
49.2167;2.61667;2;1;2;1;27;1;2;6
49.2167;2.61667;2;1;2;1;25;1;2;6
49.45;2.68333;1;1;2;1;37;1;2;6
48.85;8.03333;2;1;2;1;35;1;2;6
48.85;8.03333;2;1;2;1;33;1;2;6
48.85;8.03333;2;1;2;1;31;1;2;6
43.8333;4.35;2;2;1;1;36;1;2;6
43.1;5.88333;1;2;2;1;34;1;2;6
43.1;5.88333;2;2;2;1;32;1;2;6
43.1;5.88333;2;2;2;1;37;1;2;6
43.1167;5.93333;1;2;2;1;31;1;2;6
43.1167;5.93333;1;2;1;1;37;1;1;6
43.1167;5.93333;2;2;2;1;58;1;2;6
43.4167;6.76667;2;2;2;2;57;1;2;6
43.1167;5.93333;1;2;1;1;32;1;1;6
43.1167;5.93333;2;2;1;1;37;1;2;6
43.1167;5.93333;2;2;1;1;37;1;2;6
43.1333;5.98333;2;2;2;1;36;1;2;6
43.1167;5.93333;2;2;2;2;40;1;1;6
43.1167;5.93333;2;2;2;1;40;1;1;6
43.1;5.88333;2;2;2;1;64;1;2;6
43.1;5.88333;2;2;2;1;86;1;1;6
46.1667;-1.15;2;2;2;1;59;1;1;6
46.1667;-1.15;1;2;2;1;48;1;1;6
46.1667;-1.15;2;2;1;1;33;1;2;6
45.6333;-1.03333;2;2;2;1;69;1;2;6
45.6333;-1.08333;2;2;2;2;69;1;1;6
45.65;-1.03333;2;2;2;1;94;1;2;6
44.3333;2.56667;2;2;1;1;71;1;1;6
45.65;0.2;2;2;2;1;57;1;1;6
46.5833;0.333333;2;2;1;2;37;1;1;6
46.5833;0.333333;2;2;2;1;36;1;1;6
46.5833;0.333333;2;2;2;1;35;1;1;6
46.5833;0.333333;2;2;2;1;53;1;1;6
46.5167;0.566667;1;2;2;1;85;1;2;6
46.5833;0.333333;2;2;2;1;37;1;1;6
47.3589;1.74361;2;2;1;1;35;1;1;6
45.1833;0.716667;2;2;1;1;75;1;2;6
45.1833;0.716667;2;2;1;1;73;1;1;6
46.5833;0.333333;2;2;1;1;78;1;1;6
46.5833;0.333333;2;2;2;1;57;1;1;6
46.5833;0.333333;2;2;2;1;80;1;2;6
47.5475;7.38056;2;2;2;1;52;1;2;6
47.55;7.35;2;2;1;1;81;1;2;6
47.7833;7.0;2;2;2;1;59;1;1;6
47.8167;7.33333;2;2;1;2;63;1;2;6
49.5167;5.78333;2;2;2;1;35;1;1;6
48.6667;6.15;2;2;1;1;35;1;1;6
49.5333;5.78333;2;2;1;1;44;1;2;6
48.6833;6.2;2;2;2;1;35;1;2;6
48.65;6.18333;2;2;1;2;57;1;1;6
48.65;6.18333;1;2;2;1;61;1;1;6
48.65;6.18333;2;2;2;1;83;1;2;6
48.6833;6.2;2;2;2;2;65;1;1;6
48.6833;6.15;1;2;1;1;64;1;1;6
48.6833;6.2;1;2;1;1;56;1;1;6
48.65;6.2;2;2;1;2;92;1;2;6
48.6833;6.2;2;2;2;1;35;1;2;6
48.6833;6.2;2;2;2;1;42;1;1;6
48.6833;6.2;2;2;2;1;62;1;1;6
48.6833;6.2;2;2;1;2;77;1;1;6
48.65;6.18333;2;2;2;1;40;1;1;6
49.5167;5.76667;2;2;2;1;42;1;2;6
48.5667;6.46667;2;2;2;1;53;1;1;6
49.4667;5.93333;2;2;2;1;55;1;1;6
48.6833;6.2;1;2;2;2;57;1;2;6
48.6833;6.2;2;2;2;1;45;1;2;6
45.0167;3.86667;1;2;2;1;45;1;1;6
48.9583;4.36667;2;2;2;1;59;1;1;6
48.9583;4.36667;2;2;2;2;47;1;1;6
49.25;4.03333;2;2;2;1;42;1;2;6
48.8333;1.36667;2;2;2;2;62;1;1;6
49.0833;1.48333;2;2;2;2;52;1;2;6
49.0833;1.48333;2;2;2;2;55;1;1;6
49.2167;1.16667;2;2;1;1;59;1;2;6
49.2167;1.16667;2;2;2;2;39;1;1;6
49.0833;1.48333;2;2;2;2;89;1;2;6
49.0833;1.48333;2;2;2;1;46;1;1;6
49.0833;1.48333;2;2;2;1;77;1;1;6
46.1667;-1.15;2;2;2;1;53;1;2;6
46.1667;-1.15;2;2;2;1;34;1;1;6
46.1667;-1.15;2;2;2;1;90;1;1;6
46.3667;6.48333;2;2;2;2;62;1;1;6
44.7833;1.71667;2;2;1;1;85;1;1;6
45.0442;3.88583;2;2;2;1;36;1;1;6
45.0442;3.88583;2;2;2;1;31;1;1;6
45.1;3.48333;2;2;2;1;41;1;1;6
46.5833;0.333333;2;2;2;1;71;1;1;6
46.5833;0.333333;2;2;2;1;78;1;1;6
46.5833;0.333333;2;2;1;1;72;1;2;6
45.1308;1.30194;2;2;2;1;37;1;2;6
45.1833;0.716667;2;2;2;1;41;1;1;6
45.1833;0.716667;2;2;2;1;82;1;2;6
48.45;5.13333;2;2;2;1;48;1;2;6
49.8606;2.71306;2;2;2;2;64;1;1;6
44.8;3.28333;1;2;2;1;30;1;1;6
46.3167;-0.55;1;2;1;1;50;1;1;6
49.0167;1.15;2;2;2;1;38;1;2;6
47.8833;4.56667;2;2;2;1;76;1;2;6
48.9667;2.18333;2;2;2;1;33;1;1;6
45.6667;-1.01667;2;1;2;1;77;3;2;6
46.7833;0.366667;2;1;1;1;47;3;1;6
44.7;0.416667;2;1;2;1;50;3;2;6
47.35;5.93333;1;1;1;1;76;3;2;6
49.4167;1.36667;2;1;2;1;47;3;2;6
45.85;6.2;2;1;2;1;96;3;1;6
45.1209;3.52806;2;1;2;1;68;3;2;6
48.1333;-1.0;2;1;1;1;65;3;2;6
48.3167;4.15;2;1;1;1;46;3;1;6
43.8333;1.75;2;1;2;1;38;3;2;6
43.85;1.95;2;1;2;1;66;3;2;6
47.5833;5.05;2;1;1;1;83;3;2;6
48.0295;5.34528;2;1;2;1;104;3;2;6
47.8667;-2.2;2;1;1;1;35;3;2;6
43.9167;4.1;2;1;1;1;82;3;2;6
45.5167;2.38333;1;1;2;1;72;3;1;6
45.5833;1.98333;1;1;2;1;74;3;2;6
47.3781;-0.108056;2;1;2;1;35;3;1;6
48.5;4.2;2;1;1;1;27;3;2;6
48.5667;6.96667;2;1;2;1;83;3;2;6
43.3;5.86667;1;1;2;1;56;3;1;6
43.5067;6.28695;1;1;2;1;44;3;2;6
44.1333;0.35;2;1;2;1;33;3;1;6
46.9333;5.53333;2;1;2;1;38;3;2;6
46.4667;5.71667;2;1;2;1;36;3;2;6
43.3833;-1.3;1;1;2;1;40;3;2;6
47.75;7.01667;2;2;1;1;38;3;2;6
49.3333;1.66667;1;2;1;2;36;3;2;6
46.3;-1.0;1;2;2;1;50;3;1;6
46.3167;6.3;2;2;1;1;38;3;2;6
48.6333;4.95;1;2;2;1;80;3;2;6
43.7742;1.68639;2;2;2;1;36;3;2;6
44.125;3.75833;2;2;2;1;36;3;2;6
44.125;3.75833;2;2;2;1;38;3;2;6
44.125;3.75833;1;2;2;1;35;3;2;6
49.1833;-0.35;2;2;2;1;77;3;2;6
49.1667;-0.416667;1;2;2;1;31;3;1;6
49.25;-0.883333;2;2;2;2;62;3;2;6
48.9667;-0.283333;2;2;1;1;51;3;1;6
49.4167;0.233333;2;2;2;2;62;3;1;6
43.5333;2.26667;1;2;2;1;85;3;2;6
43.5333;2.26667;1;2;2;1;31;3;2;6
43.8333;4.35;2;2;2;1;33;3;2;6
43.8333;4.35;2;2;2;1;94;3;1;6
43.9167;4.41667;2;2;2;1;36;3;2;6
43.8333;4.35;1;2;1;1;46;3;2;6
43.0667;5.93333;1;1;2;1;32;3;2;6
44.0667;2.88333;1;1;1;1;97;3;2;6
47.3589;1.74361;2;1;2;1;37;3;2;6
45.25;0.683333;2;1;1;1;103;3;2;6
44.8833;1.21667;2;1;2;1;46;3;2;6
46.8167;0.366667;2;1;2;1;37;3;2;6
46.7167;0.533333;1;1;2;1;39;3;2;6
48.0167;7.38333;2;1;2;1;55;3;1;6
47.9167;7.45;2;1;1;1;40;3;1;6
48.65;6.18333;2;1;2;1;63;3;1;6
48.7;6.38333;2;1;1;1;34;3;1;6
45.95;1.2;1;1;2;1;61;3;1;6
45.6667;1.55;2;1;2;1;67;3;2;6
49.3;1.06667;2;1;1;1;88;3;2;6
45.7333;-0.95;2;1;1;1;49;3;1;6
45.7667;-0.716667;1;1;2;1;71;3;2;6
45.75;-0.633333;2;1;1;1;34;3;2;6
45.0667;3.86667;2;1;2;1;48;3;2;6
45.2833;4.16667;1;1;2;2;35;3;2;6
45.3833;0.95;2;1;1;1;55;3;1;6
46.25;6.4;2;1;2;1;60;3;1;6
44.7667;3.31667;2;1;1;1;78;3;2;6
43.7167;2.7;1;1;2;1;41;3;2;6
43.5667;3.9;2;1;1;1;63;3;2;6
48.2833;5.1;2;1;2;1;35;3;1;6
48.1167;5.13333;1;1;1;1;53;3;2;6
48.1167;5.13333;2;1;1;1;33;3;2;6
43.3333;1.25;2;1;1;1;47;3;1;6
43.6;1.43333;2;1;1;1;42;3;1;6
44.0;4.45;2;1;2;1;38;3;2;6
47.65;-0.7;1;1;2;1;38;3;2;6
47.1167;-0.716667;1;1;2;1;54;3;1;6
47.1167;-0.783333;1;1;2;1;58;3;1;6
43.7333;4.25;1;1;2;1;34;3;1;6
44.0;4.78333;2;1;2;1;33;3;2;6
48.0333;3.91667;2;1;1;1;57;3;2;6
48.5;4.2;2;1;1;1;52;3;2;6
48.5;4.2;2;1;1;1;26;3;2;6
49.5167;5.76667;2;1;2;1;35;3;2;6
43.6167;5.75;2;1;2;1;40;3;1;6
42.5333;1.81667;2;1;1;1;35;3;2;6
42.6833;2.88333;1;1;2;1;31;3;2;6
43.7167;1.38333;2;1;2;1;42;3;2;6
43.6333;1.16667;2;1;2;1;78;3;2;6
43.5167;1.31667;2;1;1;1;34;3;2;6
49.2167;2.45;2;1;2;1;30;3;2;6
49.2167;2.45;2;1;2;1;30;3;2;6
49.2167;2.61667;2;1;2;1;58;3;2;6
49.4833;2.9;2;1;2;1;32;3;2;6
46.7167;-1.45;2;1;1;1;97;3;2;6
46.8167;-1.35;2;1;1;1;48;3;1;6
48.85;8.03333;2;1;2;1;32;3;2;6
48.85;8.03333;2;1;2;1;33;3;2;6
44.1833;0.766667;2;1;2;1;36;3;2;6
43.1167;5.8;1;2;2;1;38;3;2;6
43.1;5.88333;1;2;2;1;70;3;2;6
43.1;5.88333;1;2;2;1;38;3;1;6
46.1667;-1.15;1;2;2;1;48;3;2;6
46.0167;-1.35;2;2;1;1;89;3;2;6
44.45;3.11667;2;2;1;1;32;3;1;6
45.65;0.2;1;2;2;1;37;3;2;6
45.1833;0.716667;1;2;1;1;31;3;1;6
46.5833;0.333333;1;2;2;1;32;3;2;6
48.0;7.16667;1;2;2;1;63;3;2;6
48.6833;6.2;1;2;2;1;54;3;2;6
48.7167;6.16667;2;2;2;2;35;3;2;6
48.6833;6.2;1;2;1;2;35;3;2;6
48.9;6.06667;1;2;1;1;36;3;2;6
48.6833;6.2;2;2;2;1;45;3;2;6
